disp_id,client_id,account_id,type
D00003709,C00003709,A00003067,User
D00003710,C00003710,A00003068,Owner
D00003711,C00003711,A00003069,Owner
D00003712,C00003712,A00003070,Owner
D00003713,C00003713,A00003071,Owner
D00003714,C00003714,A00003072,Owner
D00003716,C00003716,A00003074,Owner
D00003717,C00003717,A00003075,Owner
D00003718,C00003718,A00003075,User
D00003719,C00003719,A00003076,Owner
D00003720,C00003720,A00003076,User
D00003721,C00003721,A00003077,Owner
D00003722,C00003722,A00003078,Owner
D00003723,C00003723,A00003079,Owner
D00003724,C00003724,A00003080,Owner
D00003727,C00003727,A00003082,Owner
D00003728,C00003728,A00003083,Owner
D00003729,C00003729,A00003083,User
D00003730,C00003730,A00003084,Owner
D00003732,C00003732,A00003085,Owner
D00003733,C00003733,A00003086,Owner
D00003734,C00003734,A00003087,Owner
D00003735,C00003735,A00003088,Owner
D00003736,C00003736,A00003088,User
D00003737,C00003737,A00003089,Owner
D00003738,C00003738,A00003090,Owner
D00003739,C00003739,A00003091,Owner
D00003740,C00003740,A00003092,Owner
D00003741,C00003741,A00003093,Owner
D00003742,C00003742,A00003094,Owner
D00003743,C00003743,A00003094,User
D00003745,C00003745,A00003096,Owner
D00003746,C00003746,A00003097,Owner
D00003747,C00003747,A00003098,Owner
D00003748,C00003748,A00003099,Owner
D00003749,C00003749,A00003100,Owner
D00003750,C00003750,A00003101,Owner
D00003751,C00003751,A00003102,Owner
D00003752,C00003752,A00003102,User
D00003753,C00003753,A00003103,Owner
D00003754,C00003754,A00003104,Owner
D00003755,C00003755,A00003105,Owner
D00003756,C00003756,A00003106,Owner
D00003757,C00003757,A00003107,Owner
D00003758,C00003758,A00003108,Owner
D00003759,C00003759,A00003108,User
D00003760,C00003760,A00003109,Owner
D00003761,C00003761,A00003110,Owner
D00003762,C00003762,A00003111,Owner
D00003763,C00003763,A00003112,Owner
D00003764,C00003764,A00003112,User
D00003765,C00003765,A00003113,Owner
D00003766,C00003766,A00003114,Owner
D00003767,C00003767,A00003115,Owner
D00003768,C00003768,A00003115,User
D00003769,C00003769,A00003116,Owner
D00003770,C00003770,A00003117,Owner
D00003771,C00003771,A00003118,Owner
D00003772,C00003772,A00003118,User
D00003773,C00003773,A00003119,Owner
D00003774,C00003774,A00003120,Owner
D00003775,C00003775,A00003121,Owner
D00003776,C00003776,A00003122,Owner
D00003777,C00003777,A00003122,User
D00003779,C00003779,A00003124,Owner
D00003780,C00003780,A00003125,Owner
D00003781,C00003781,A00003126,Owner
D00003782,C00003782,A00003127,Owner
D00003783,C00003783,A00003128,Owner
D00003784,C00003784,A00003128,User
D00003785,C00003785,A00003129,Owner
D00003786,C00003786,A00003130,Owner
D00003787,C00003787,A00003131,Owner
D00003788,C00003788,A00003132,Owner
D00003789,C00003789,A00003133,Owner
D00003790,C00003790,A00003134,Owner
D00003791,C00003791,A00003135,Owner
D00003792,C00003792,A00003136,Owner
D00003793,C00003793,A00003137,Owner
D00003794,C00003794,A00003138,Owner
D00003795,C00003795,A00003139,Owner
D00003796,C00003796,A00003140,Owner
D00003797,C00003797,A00003140,User
D00003798,C00003798,A00003141,Owner
D00003799,C00003799,A00003142,Owner
D00003800,C00003800,A00003143,Owner
D00003801,C00003801,A00003143,User
D00003802,C00003802,A00003144,Owner
D00003803,C00003803,A00003145,Owner
D00003804,C00003804,A00003145,User
D00003805,C00003805,A00003146,Owner
D00003806,C00003806,A00003147,Owner
D00003807,C00003807,A00003148,Owner
D00003808,C00003808,A00003149,Owner
D00003811,C00003811,A00003151,Owner
D00003812,C00003812,A00003152,Owner
D00003813,C00003813,A00003153,Owner
D00003814,C00003814,A00003154,Owner
D00003815,C00003815,A00003155,Owner
D00003816,C00003816,A00003156,Owner
D00003817,C00003817,A00003157,Owner
D00003818,C00003818,A00003158,Owner
D00003819,C00003819,A00003158,User
D00003821,C00003821,A00003160,Owner
D00003822,C00003822,A00003161,Owner
D00003823,C00003823,A00003162,Owner
D00003824,C00003824,A00003163,Owner
D00003825,C00003825,A00003163,User
D00003826,C00003826,A00003164,Owner
D00003827,C00003827,A00003164,User
D00003829,C00003829,A00003166,Owner
D00003830,C00003830,A00003167,Owner
D00003831,C00003831,A00003168,Owner
D00003832,C00003832,A00003168,User
D00003833,C00003833,A00003169,Owner
D00003834,C00003834,A00003170,Owner
D00003835,C00003835,A00003171,Owner
D00003836,C00003836,A00003172,Owner
D00003837,C00003837,A00003173,Owner
D00003838,C00003838,A00003174,Owner
D00003839,C00003839,A00003174,User
D00003840,C00003840,A00003175,Owner
D00003841,C00003841,A00003176,Owner
D00003842,C00003842,A00003177,Owner
D00003843,C00003843,A00003178,Owner
D00003844,C00003844,A00003179,Owner
D00003845,C00003845,A00003180,Owner
D00003846,C00003846,A00003181,Owner
D00003847,C00003847,A00003182,Owner
D00003848,C00003848,A00003183,Owner
D00003849,C00003849,A00003184,Owner
D00003850,C00003850,A00003185,Owner
D00003851,C00003851,A00003185,User
D00003852,C00003852,A00003186,Owner
D00003853,C00003853,A00003187,Owner
D00003854,C00003854,A00003188,Owner
D00003855,C00003855,A00003189,Owner
D00003856,C00003856,A00003190,Owner
D00003857,C00003857,A00003191,Owner
D00003858,C00003858,A00003192,Owner
D00003859,C00003859,A00003192,User
D00003860,C00003860,A00003193,Owner
D00003861,C00003861,A00003194,Owner
D00003862,C00003862,A00003195,Owner
D00003863,C00003863,A00003196,Owner
D00003864,C00003864,A00003196,User
D00003865,C00003865,A00003197,Owner
D00003866,C00003866,A00003197,User
D00003868,C00003868,A00003199,Owner
D00003869,C00003869,A00003200,Owner
D00003870,C00003870,A00003201,Owner
D00003871,C00003871,A00003201,User
D00003872,C00003872,A00003202,Owner
D00003873,C00003873,A00003203,Owner
D00003874,C00003874,A00003204,Owner
D00003875,C00003875,A00003205,Owner
D00003876,C00003876,A00003205,User
D00003877,C00003877,A00003206,Owner
D00003880,C00003880,A00003208,Owner
D00003881,C00003881,A00003209,Owner
D00003882,C00003882,A00003209,User
D00003883,C00003883,A00003210,Owner
D00003884,C00003884,A00003211,Owner
D00003885,C00003885,A00003212,Owner
D00003886,C00003886,A00003213,Owner
D00003887,C00003887,A00003214,Owner
D00003888,C00003888,A00003214,User
D00003890,C00003890,A00003216,Owner
D00003891,C00003891,A00003217,Owner
D00003892,C00003892,A00003218,Owner
D00003893,C00003893,A00003219,Owner
D00003894,C00003894,A00003220,Owner
D00003895,C00003895,A00003220,User
D00003896,C00003896,A00003221,Owner
D00003897,C00003897,A00003222,Owner
D00003898,C00003898,A00003223,Owner
D00003899,C00003899,A00003224,Owner
D00003900,C00003900,A00003225,Owner
D00003901,C00003901,A00003225,User
D00003902,C00003902,A00003226,Owner
D00003903,C00003903,A00003227,Owner
D00003904,C00003904,A00003228,Owner
D00003905,C00003905,A00003228,User
D00003906,C00003906,A00003229,Owner
D00003907,C00003907,A00003230,Owner
D00003908,C00003908,A00003231,Owner
D00003909,C00003909,A00003231,User
D00003910,C00003910,A00003232,Owner
D00003911,C00003911,A00003233,Owner
D00003912,C00003912,A00003234,Owner
D00003913,C00003913,A00003235,Owner
D00003914,C00003914,A00003236,Owner
D00003915,C00003915,A00003237,Owner
D00003916,C00003916,A00003238,Owner
D00003917,C00003917,A00003238,User
D00003918,C00003918,A00003239,Owner
D00003919,C00003919,A00003240,Owner
D00003920,C00003920,A00003241,Owner
D00003921,C00003921,A00003242,Owner
D00003922,C00003922,A00003243,Owner
D00003923,C00003923,A00003243,User
D00003924,C00003924,A00003244,Owner
D00003925,C00003925,A00003245,Owner
D00003926,C00003926,A00003246,Owner
D00003927,C00003927,A00003247,Owner
D00003928,C00003928,A00003248,Owner
D00003929,C00003929,A00003249,Owner
D00003930,C00003930,A00003250,Owner
D00003931,C00003931,A00003250,User
D00003932,C00003932,A00003251,Owner
D00003933,C00003933,A00003251,User
D00003934,C00003934,A00003252,Owner
D00003935,C00003935,A00003253,Owner
D00003936,C00003936,A00003254,Owner
D00003937,C00003937,A00003254,User
D00003938,C00003938,A00003255,Owner
D00003939,C00003939,A00003256,Owner
D00003942,C00003942,A00003258,Owner
D00003943,C00003943,A00003259,Owner
D00003944,C00003944,A00003260,Owner
D00003945,C00003945,A00003260,User
D00003946,C00003946,A00003261,Owner
D00003947,C00003947,A00003262,Owner
D00003948,C00003948,A00003263,Owner
D00003949,C00003949,A00003263,User
D00003950,C00003950,A00003264,Owner
D00003951,C00003951,A00003264,User
D00003952,C00003952,A00003265,Owner
D00003953,C00003953,A00003266,Owner
D00003954,C00003954,A00003267,Owner
D00003955,C00003955,A00003267,User
D00003956,C00003956,A00003268,Owner
D00003957,C00003957,A00003268,User
D00003958,C00003958,A00003269,Owner
D00003959,C00003959,A00003270,Owner
D00003960,C00003960,A00003271,Owner
D00003961,C00003961,A00003272,Owner
D00003962,C00003962,A00003273,Owner
D00003963,C00003963,A00003274,Owner
D00003964,C00003964,A00003275,Owner
D00003965,C00003965,A00003276,Owner
D00003966,C00003966,A00003276,User
D00003967,C00003967,A00003277,Owner
D00003968,C00003968,A00003277,User
D00003969,C00003969,A00003278,Owner
D00003970,C00003970,A00003279,Owner
D00003971,C00003971,A00003280,Owner
D00003972,C00003972,A00003281,Owner
D00003973,C00003973,A00003282,Owner
D00003974,C00003974,A00003283,Owner
D00003975,C00003975,A00003284,Owner
D00003976,C00003976,A00003285,Owner
D00003977,C00003977,A00003286,Owner
D00003978,C00003978,A00003287,Owner
D00003979,C00003979,A00003288,Owner
D00003980,C00003980,A00003289,Owner
D00003981,C00003981,A00003290,Owner
D00003982,C00003982,A00003291,Owner
D00003983,C00003983,A00003292,Owner
D00003984,C00003984,A00003293,Owner
D00003985,C00003985,A00003294,Owner
D00003987,C00003987,A00003296,Owner
D00003988,C00003988,A00003297,Owner
D00003989,C00003989,A00003297,User
D00003990,C00003990,A00003298,Owner
D00003991,C00003991,A00003299,Owner
D00003992,C00003992,A00003300,Owner
D00003993,C00003993,A00003301,Owner
D00003994,C00003994,A00003302,Owner
D00003995,C00003995,A00003303,Owner
D00003996,C00003996,A00003304,Owner
D00003997,C00003997,A00003305,Owner
D00003998,C00003998,A00003306,Owner
D00003999,C00003999,A00003307,Owner
D00004000,C00004000,A00003308,Owner
D00004001,C00004001,A00003309,Owner
D00004002,C00004002,A00003310,Owner
D00004003,C00004003,A00003311,Owner
D00004004,C00004004,A00003312,Owner
D00004006,C00004006,A00003314,Owner
D00004007,C00004007,A00003315,Owner
D00004008,C00004008,A00003315,User
D00004009,C00004009,A00003316,Owner
D00004010,C00004010,A00003317,Owner
D00004011,C00004011,A00003318,Owner
D00004012,C00004012,A00003319,Owner
D00004013,C00004013,A00003320,Owner
D00004014,C00004014,A00003321,Owner
D00004015,C00004015,A00003322,Owner
D00004016,C00004016,A00003323,Owner
D00004017,C00004017,A00003323,User
D00004018,C00004018,A00003324,Owner
D00004019,C00004019,A00003325,Owner
D00004020,C00004020,A00003326,Owner
D00004021,C00004021,A00003327,Owner
D00004022,C00004022,A00003328,Owner
D00004023,C00004023,A00003328,User
D00004024,C00004024,A00003329,Owner
D00004025,C00004025,A00003329,User
D00004026,C00004026,A00003330,Owner
D00004027,C00004027,A00003331,Owner
D00004028,C00004028,A00003331,User
D00004029,C00004029,A00003332,Owner
D00004030,C00004030,A00003333,Owner
D00004031,C00004031,A00003334,Owner
D00004032,C00004032,A00003335,Owner
D00004033,C00004033,A00003336,Owner
D00004034,C00004034,A00003337,Owner
D00004035,C00004035,A00003337,User
D00004036,C00004036,A00003338,Owner
D00004037,C00004037,A00003339,Owner
D00004040,C00004040,A00003342,Owner
D00004041,C00004041,A00003342,User
D00004042,C00004042,A00003343,Owner
D00004043,C00004043,A00003344,Owner
D00004044,C00004044,A00003345,Owner
D00004046,C00004046,A00003346,Owner
D00004047,C00004047,A00003346,User
D00004048,C00004048,A00003347,Owner
D00004049,C00004049,A00003348,Owner
D00004050,C00004050,A00003349,Owner
D00004051,C00004051,A00003350,Owner
D00004052,C00004052,A00003350,User
D00004053,C00004053,A00003351,Owner
D00004054,C00004054,A00003352,Owner
D00004055,C00004055,A00003353,Owner
D00004056,C00004056,A00003354,Owner
D00004057,C00004057,A00003355,Owner
D00004059,C00004059,A00003357,Owner
D00004060,C00004060,A00003358,Owner
D00004061,C00004061,A00003359,Owner
D00004062,C00004062,A00003360,Owner
D00004063,C00004063,A00003361,Owner
D00004064,C00004064,A00003361,User
D00004065,C00004065,A00003362,Owner
D00004066,C00004066,A00003363,Owner
D00004067,C00004067,A00003364,Owner
D00004068,C00004068,A00003365,Owner
D00004069,C00004069,A00003366,Owner
D00004070,C00004070,A00003366,User
D00004071,C00004071,A00003367,Owner
D00004072,C00004072,A00003367,User
D00004073,C00004073,A00003368,Owner
D00004074,C00004074,A00003368,User
D00004075,C00004075,A00003369,Owner
D00004076,C00004076,A00003370,Owner
D00004077,C00004077,A00003371,Owner
D00004078,C00004078,A00003372,Owner
D00004079,C00004079,A00003373,Owner
D00004080,C00004080,A00003374,Owner
D00004081,C00004081,A00003375,Owner
D00004082,C00004082,A00003376,Owner
D00004083,C00004083,A00003377,Owner
D00004084,C00004084,A00003378,Owner
D00004085,C00004085,A00003378,User
D00004086,C00004086,A00003379,Owner
D00004087,C00004087,A00003380,Owner
D00004088,C00004088,A00003381,Owner
D00004089,C00004089,A00003381,User
D00004090,C00004090,A00003382,Owner
D00004091,C00004091,A00003383,Owner
D00004092,C00004092,A00003384,Owner
D00004093,C00004093,A00003385,Owner
D00004094,C00004094,A00003386,Owner
D00004095,C00004095,A00003387,Owner
D00004096,C00004096,A00003387,User
D00004098,C00004098,A00003389,Owner
D00004099,C00004099,A00003390,Owner
D00004100,C00004100,A00003391,Owner
D00004101,C00004101,A00003392,Owner
D00004102,C00004102,A00003393,Owner
D00004103,C00004103,A00003393,User
D00004104,C00004104,A00003394,Owner
D00004105,C00004105,A00003395,Owner
D00004106,C00004106,A00003396,Owner
D00004107,C00004107,A00003397,Owner
D00004108,C00004108,A00003398,Owner
D00004109,C00004109,A00003399,Owner
D00004112,C00004112,A00003401,Owner
D00004113,C00004113,A00003402,Owner
D00004114,C00004114,A00003403,Owner
D00004115,C00004115,A00003404,Owner
D00004116,C00004116,A00003405,Owner
D00004117,C00004117,A00003406,Owner
D00004118,C00004118,A00003407,Owner
D00004119,C00004119,A00003408,Owner
D00004120,C00004120,A00003408,User
D00004121,C00004121,A00003409,Owner
D00004122,C00004122,A00003410,Owner
D00004123,C00004123,A00003410,User
D00004124,C00004124,A00003411,Owner
D00004125,C00004125,A00003412,Owner
D00004126,C00004126,A00003413,Owner
D00004127,C00004127,A00003413,User
D00004129,C00004129,A00003415,Owner
D00004131,C00004131,A00003417,Owner
D00004132,C00004132,A00003418,Owner
D00004133,C00004133,A00003418,User
D00004134,C00004134,A00003419,Owner
D00004136,C00004136,A00003421,Owner
D00004137,C00004137,A00003422,Owner
D00004138,C00004138,A00003423,Owner
D00004139,C00004139,A00003424,Owner
D00004140,C00004140,A00003425,Owner
D00004141,C00004141,A00003426,Owner
D00004142,C00004142,A00003427,Owner
D00004143,C00004143,A00003428,Owner
D00004144,C00004144,A00003428,User
D00004145,C00004145,A00003429,Owner
D00004146,C00004146,A00003430,Owner
D00004147,C00004147,A00003431,Owner
D00004148,C00004148,A00003431,User
D00004149,C00004149,A00003432,Owner
D00004150,C00004150,A00003432,User
D00004151,C00004151,A00003433,Owner
D00004152,C00004152,A00003433,User
D00004153,C00004153,A00003434,Owner
D00004154,C00004154,A00003434,User
D00004155,C00004155,A00003435,Owner
D00004156,C00004156,A00003436,Owner
D00004157,C00004157,A00003437,Owner
D00004158,C00004158,A00003438,Owner
D00004159,C00004159,A00003438,User
D00004160,C00004160,A00003439,Owner
D00004161,C00004161,A00003440,Owner
D00004163,C00004163,A00003442,Owner
D00004164,C00004164,A00003443,Owner
D00004165,C00004165,A00003444,Owner
D00004166,C00004166,A00003445,Owner
D00004167,C00004167,A00003446,Owner
D00004169,C00004169,A00003448,Owner
D00004170,C00004170,A00003448,User
D00004171,C00004171,A00003449,Owner
D00004172,C00004172,A00003450,Owner
D00004173,C00004173,A00003451,Owner
D00004174,C00004174,A00003452,Owner
D00004175,C00004175,A00003453,Owner
D00004176,C00004176,A00003454,Owner
D00004177,C00004177,A00003455,Owner
D00004178,C00004178,A00003456,Owner
D00004179,C00004179,A00003457,Owner
D00004180,C00004180,A00003458,Owner
D00004181,C00004181,A00003459,Owner
D00004182,C00004182,A00003460,Owner
D00004183,C00004183,A00003460,User
D00004184,C00004184,A00003461,Owner
D00004185,C00004185,A00003462,Owner
D00004186,C00004186,A00003463,Owner
D00004187,C00004187,A00003464,Owner
D00004188,C00004188,A00003465,Owner
D00004189,C00004189,A00003466,Owner
D00004190,C00004190,A00003467,Owner
D00004191,C00004191,A00003468,Owner
D00004192,C00004192,A00003469,Owner
D00004193,C00004193,A00003470,Owner
D00004194,C00004194,A00003471,Owner
D00004195,C00004195,A00003471,User
D00004196,C00004196,A00003472,Owner
D00004198,C00004198,A00003474,Owner
D00004199,C00004199,A00003474,User
D00004201,C00004201,A00003476,Owner
D00004202,C00004202,A00003476,User
D00004203,C00004203,A00003477,Owner
D00004204,C00004204,A00003477,User
D00004205,C00004205,A00003478,Owner
D00004206,C00004206,A00003479,Owner
D00004207,C00004207,A00003480,Owner
D00004209,C00004209,A00003482,Owner
D00004210,C00004210,A00003483,Owner
D00004211,C00004211,A00003484,Owner
D00004212,C00004212,A00003485,Owner
D00004213,C00004213,A00003486,Owner
D00004214,C00004214,A00003486,User
